state,county,inf_rate,mrt_rate,Density_per_square_mile_of_land_area_Population,Perct_Total_age0to17,Perct_Total_age18to64,Perct_Total_age65plus,Perct_Total_age85plus,ICU_Beds
Florida,Union,0.0,0.0,63.8,19.42436412,65.60240964,14.97322624,1.09103079,0
Florida,Volusia,2.73,1.714285714,449.2,17.68571314,57.88986335,24.42442351,3.100971987,148
Florida,Wakulla,0.0,0.0,50.8,21.39490465,62.93706294,15.66803241,1.238409168,0
Florida,Walton,0.41,0.0,53.0,20.20735552,59.22942207,20.56322242,1.877408056,28
Florida,Washington,0.0,0.0,42.7,19.91559486,62.54823151,17.53617363,1.483118971,0
Georgia,Appling,0.0,0.0,36.0,24.71497271,58.05370941,17.23131788,1.766899011,3
Georgia,Atkinson,0.0,0.0,24.7,26.31071472,59.62396047,14.06532482,1.060624322,0
Georgia,Bacon,0.0,0.0,42.9,25.48055431,58.48010729,16.0393384,1.385784533,4
Georgia,Baldwin,4.55,2.0,177.3,18.7649198,65.2232113,16.01186891,1.639783147,12
Georgia,Banks,0.0,0.0,79.3,22.3193596,60.19064672,17.48999368,1.274489151,0
Georgia,Barrow,2.69,0.0,432.7,25.94017993,61.61318665,12.44663342,1.1669492259999998,6
Georgia,Bartow,0.66,1.5,217.9,24.13540335,61.84685362,14.01774303,1.294075633,21
Georgia,Berrien,0.0,0.0,42.7,24.2312487,58.66922917,17.09952213,1.85954706,0
Georgia,Bibb,7.48,0.0,622.8,24.57493713,59.82951762,15.59554525,1.875306182,117
Georgia,Bleckley,0.0,0.0,60.5,20.40816327,62.74341798,16.84841876,2.383548839,0
Georgia,Brantley,0.0,0.0,41.6,23.47991745,59.90368842,16.61639414,1.4446737580000002,0
Georgia,Brooks,0.0,0.0,32.9,21.78817766,58.38329143,19.82853091,1.598659189,0
Georgia,Bryan,0.0,0.0,69.3,29.284421,60.08816815,10.62741085,0.981395471,0
Georgia,Bulloch,0.0,0.0,104.4,19.98292279,68.55464707,11.46243014,1.082850342,24
Georgia,Burke,0.0,0.0,28.2,26.05360567,58.35080052,15.59559381,1.4449449230000002,0
Georgia,Butts,2.9,0.0,128.3,20.79527136,63.65477617,15.54995247,1.640970529,0
Georgia,Camden,0.0,0.0,82.4,24.3828828,61.98185443,13.63526278,1.024647428,5
Georgia,Candler,0.0,0.0,45.3,25.0092285,56.97674419,18.01402732,1.605758583,6
Georgia,Carroll,1.33,3.2,221.5,23.7688472,62.61799341,13.61315939,1.23686728,18
Georgia,Catoosa,0.0,0.0,394.3,22.89083358,59.37852269,17.73064373,1.7813705130000002,0
Georgia,Charlton,6.0,0.0,15.7,19.216533,64.80567551,15.97779149,1.7581739669999998,0
Georgia,Chatham,0.84,0.0,621.7,21.18950881,63.43055724,15.37993395,1.811580422,78
Georgia,Chattahoochee,0.0,0.0,45.3,21.87383003,73.29651816,4.829651816,0.55222763,0
Georgia,Chattooga,1.33,0.0,83.0,22.40822912,60.02823719,17.56353368,2.089552239,0
Georgia,Cherokee,2.55,0.571428571,508.3,24.43173099,61.64730139,13.92096762,1.064729745,15
Georgia,Clarke,1.35,0.727272727,979.1,17.26930024,71.76784733,10.96285243,1.246367706,104
Georgia,Clayton,1.58,2.1818181819999998,1832.5,27.81589351,62.8624208,9.321685686,0.6539716520000001,34
Georgia,Clinch,5.33,0.0,8.5,25.46630566,58.33333333,16.20036101,1.203369434,0
Georgia,Cobb,2.38,2.235294118,2026.4,23.59020433,64.15173115,12.25806452,1.182245182,119
Georgia,Coffee,1.45,1.333333333,73.7,24.44480542,61.79425893,13.76093565,1.273988815,10
Georgia,Colquitt,0.0,0.0,83.6,26.13835761,58.38962976,15.47201263,1.6888927880000002,10
Georgia,Columbia,1.8,0.0,427.6,25.37218632,61.12540589,13.50240779,1.312455036,0
Georgia,Cook,0.0,0.0,75.8,25.06118168,58.39645729,16.54236103,1.549935905,0
Georgia,Coweta,2.24,2.0,288.8,24.51941535,61.60327428,13.87731037,1.151072232,19
Georgia,Crawford,0.0,0.0,38.9,20.59587595,60.60237051,18.80175353,1.266439357,0
Georgia,Crisp,0.0,0.0,86.0,24.17592142,57.16561214,18.65846644,2.300783151,16
Georgia,Dade,0.0,0.0,95.6,19.22223592,61.47540984,19.30235425,1.94749168,0
Georgia,Dawson,3.17,-2.0,105.9,20.67535781,59.21141809,20.1132241,1.339552685,0
Georgia,Decatur,0.0,0.0,46.6,24.47789276,59.31514581,16.20696143,1.851364064,10
Georgia,DeKalb,2.62,2.857142857,2585.7,23.12340891,64.43603795,12.44055314,1.364204727,168
Georgia,Dodge,0.0,0.0,44.0,19.37696209,62.57425743,18.04878049,1.898092248,6
Georgia,Dooly,0.0,0.0,38.1,17.18955202,62.68787392,20.12257406,2.072085218,0
Georgia,Dougherty,0.83,1.0,287.7,23.25877054,61.36799535,15.37323411,1.874116371,50
Georgia,Douglas,1.9,0.8,661.8,25.87541543,62.58265614,11.54192843,0.917216561,8
Georgia,Early,1.45,1.333333333,21.5,25.10978823,55.87976969,19.01044208,2.332389968,0
Georgia,Effingham,0.76,0.0,109.4,26.473709600000007,61.91349091,11.61279949,0.968001286,0
Georgia,Elbert,0.0,0.0,57.4,21.51150628,57.57322176,20.91527197,2.4372384940000003,4
Georgia,Emanuel,0.0,0.0,33.2,24.69485229,59.19423315,16.11091456,1.63629931,8
Georgia,Evans,0.0,0.0,60.2,26.76989087,57.20548456,16.02462457,1.753567764,0
Georgia,Fannin,0.0,0.0,61.2,16.59990756,53.88615005,29.51394238,2.811585272,5
Georgia,Fayette,1.67,1.0,548.3,22.99773486,58.81419720000001,18.18806794,1.832379979,37
Georgia,Floyd,0.44,2.4,188.9,23.18257478,60.0804681,16.73695712,1.953495971,65
Georgia,Forsyth,2.09,1.6,783.5,27.38998867,60.59836357,12.01164776,1.008401941,24
Georgia,Franklin,0.0,0.0,84.5,21.74347392,59.24944621,19.00707988,2.032749859,8
Georgia,Fulton,1.72,2.0,1748.0,21.84591387,66.46678361,11.68730252,1.3613760030000002,538
Georgia,Gilmer,0.0,0.0,66.3,19.16536864,56.00661994,24.82801142,2.080088266,0
Georgia,Glynn,1.94,0.0,189.7,21.73341626,58.02813926,20.23844448,2.081695397,24
Georgia,Gordon,2.91,2.666666667,155.1,24.35121782,60.80956921,14.83921297,1.430181156,8
Georgia,Grady,0.0,0.0,55.0,24.79796347,56.97026022,18.23177631,1.895102635,4
Georgia,Greene,0.0,0.0,41.3,18.65747542,52.28839417,29.05413041,2.322296305,0
Georgia,Gwinnett,2.38,4.0,1871.2,26.85213429,63.09549344,10.05237227,0.866260464,82
Georgia,Habersham,0.0,0.0,155.5,22.4530713,59.39675685,18.15017185,1.802238477,4
Georgia,Hall,4.78,0.0,457.5,25.36013218,59.74681916,14.89304866,1.565684548,85
Georgia,Hancock,0.0,0.0,20.0,15.50071874,61.16435074,23.33493052,2.910876857,0
Georgia,Haralson,0.0,0.0,102.0,24.02397318,59.81444486,16.16158196,1.547421528,0
Georgia,Harris,0.0,0.0,69.0,21.27338651,59.94198695,18.78462654,1.664974619,0
Georgia,Hart,0.0,0.0,108.5,20.96248898,57.43131921,21.60619181,2.233802061,0
Georgia,Heard,4.0,0.0,40.0,22.67867666,59.86194124,17.459382100000006,1.692061621,0
Georgia,Henry,1.61,5.333333333,633.0,25.60681088,62.74520024,11.64798888,0.904352359,40
Georgia,Houston,1.47,1.714285714,372.5,25.54464234,61.74414192,12.71121574,1.227897523,36
Georgia,Irwin,0.0,0.0,26.9,21.16407746,60.89593531,17.93998723,2.553734837,0
Georgia,Jackson,0.0,0.0,178.1,25.41109312,60.16727727,14.4216296,1.181448979,0
Georgia,Jasper,0.0,0.0,37.8,23.78917379,58.73219373,17.47863248,1.65954416,0
Georgia,Jefferson,0.0,0.0,32.2,23.49967596,58.23071938,18.26960467,1.892417369,0
Georgia,Jenkins,0.0,0.0,24.0,20.29252562,62.91604284,16.79143153,1.785097317,0
Georgia,Johnson,0.0,0.0,32.9,18.8092295,62.40214256,18.78862794,2.513391018,0
Georgia,Jones,0.0,0.0,72.8,23.16186749,59.19765166,17.64048085,1.607492312,0
Georgia,Lamar,1.88,0.0,99.8,20.59473684,62.44210526,16.96315789,1.726315789,0
Georgia,Lanier,0.0,0.0,54.4,23.96518375,61.95357834,14.08123791,1.208897485,0
Georgia,Laurens,1.09,0.0,60.0,24.75013207,57.5868991,17.66296883,2.195456947,16
Georgia,Lee,0.53,0.0,79.5,26.08856337,61.30896385,12.60247279,0.994489988,0
Georgia,Liberty,0.0,0.0,129.5,28.04039221,62.70875002,9.250857765,0.640681659,0
Georgia,Lincoln,0.0,0.0,38.0,19.09033481,57.09412508,23.81554011,2.349968414,0
Georgia,Long,0.0,0.0,36.1,27.06074324,63.30140015,9.637856616,1.089588378,0
Georgia,Lowndes,2.62,2.0,220.2,23.95870049,63.69099303,12.35030648,1.278359024,48
Georgia,Lumpkin,6.22,0.0,105.9,17.59368836,64.84903657,17.55727507,1.499013807,0
Georgia,Macon,0.0,0.0,36.8,18.73240508,63.99604352,17.2715514,1.44563646,0
Georgia,Madison,0.0,0.0,99.6,23.05902192,59.96964587,16.97133221,1.487352445,0
Georgia,Marion,0.0,0.0,23.9,21.25493953,58.73548078,20.00957969,1.5447251830000002,0
Georgia,McDuffie,0.0,0.0,85.0,25.08011704,57.37773443,17.54214853,1.518740421,0
Georgia,McIntosh,0.0,0.0,33.8,16.15062762,57.15481172,26.69456067,2.559274756,0
Georgia,Meriwether,0.0,0.0,43.9,21.30244921,58.33491551,20.36263528,2.283083349,0
Georgia,Miller,4.0,0.0,21.7,22.75765037,55.01231094,22.23003869,3.376714738,0
Georgia,Mitchell,0.0,0.0,45.9,22.68385004,61.03100216,16.2851478,1.779920692,0
Georgia,Monroe,1.09,0.0,66.8,20.46875,60.98837209,18.54287791,2.162063953,0
Georgia,Montgomery,0.0,0.0,38.1,20.11312956,62.75426955,17.13260089,1.229196127,0
Georgia,Morgan,0.0,0.0,51.4,22.78152018,57.17392457,20.04455524,1.983769161,0
Georgia,Murray,0.0,0.0,115.0,24.77643346,60.36672428,14.85684226,1.199869743,0
Georgia,Muscogee,1.79,0.0,877.5,24.77956325,61.82735888,13.39307787,1.65276061,61
Georgia,Newton,2.46,0.0,367.3,25.93823317,61.04289718,13.01886965,1.219634657,10
Georgia,Oconee,1.26,0.0,178.0,26.74933795,58.08718680000001,15.16347525,1.52780607,0
Georgia,Oglethorpe,0.0,0.0,33.9,20.91138568,60.236482,18.85213232,1.926398299,0
Georgia,Paulding,2.34,10.0,455.8,26.11738314,63.27936407,10.60325279,0.8180732,8
Georgia,Peach,1.71,0.0,184.3,20.88141554,63.12048943,15.99809503,1.4690259,0
Georgia,Pickens,3.11,0.0,126.8,20.32520325,57.77360851,21.90118824,1.74796748,6
Georgia,Pierce,0.0,0.0,59.3,24.79240807,58.17731704,17.0302749,1.567899324,0
Georgia,Pike,0.0,0.0,82.7,23.39272298,60.67403671,15.93324031,1.5026296019999998,0
Georgia,Polk,0.83,0.0,133.6,25.37791382,59.14056981,15.48151636,1.539910525,0
Georgia,Pulaski,0.0,0.0,48.2,18.29433553,59.09296233,22.61270214,2.439244738,6
Georgia,Putnam,0.0,0.0,61.6,19.93672337,56.00898712,24.05428951,1.999174653,0
Georgia,Rabun,0.0,0.0,44.0,16.94432916,55.40997213,27.6456987,2.644216517,0
Georgia,Randolph,0.94,6.4,18.0,20.29855115,55.81735694,23.88409191,4.024586565,0
Georgia,Richmond,3.26,6.0,618.4,22.853925,63.08433472,14.06174028,1.495877035,264
Georgia,Rockdale,1.26,8.0,656.5,24.6925845,60.89255359,14.41486191,1.379782326,16
Georgia,Schley,0.0,0.0,30.0,25.0,57.86860199,17.13139801,1.680672269,0
Georgia,Screven,0.0,0.0,22.6,21.05754054,60.13057828,18.81188119,1.822356149,0
Georgia,Seminole,0.0,0.0,37.1,20.78171978,56.15153337,23.06674684,2.994588094,0
Georgia,Spalding,3.01,3.0,326.1,23.53706505,58.60665658,17.85627837,1.794251135,22
Georgia,Stephens,0.0,0.0,146.1,22.22777031,58.3675821,19.40464759,1.678509698,6
Georgia,Sumter,1.53,2.222222222,68.0,22.62805637,60.6262402,16.74570343,1.785894461,10
Georgia,Talbot,0.0,0.0,17.5,16.19897959,59.42283163,24.37818878,2.136479592,0
Georgia,Tattnall,0.0,0.0,53.2,20.26702375,65.44051042,14.29246583,1.295734709,0
Georgia,Taylor,0.0,0.0,23.6,20.30103247,59.47257122,20.22639632,2.189327031,0
Georgia,Telfair,0.0,0.0,37.7,15.98009574,65.9234064,18.09649786,2.695893172,0
Georgia,Terrell,1.41,1.6,27.8,23.07513645,57.0897689,19.83509465,2.0787365,0
Georgia,Thomas,0.0,0.0,82.1,23.69960403,58.00710943,18.29328654,1.991090713,35
Georgia,Tift,2.07,8.0,154.9,24.69744399,60.42246925,14.88008676,1.695792561,20
Georgia,Toombs,0.0,0.0,74.8,26.45516421,57.18376911,16.36106669,1.852196229,8
Georgia,Towns,0.0,0.0,62.9,12.71515356,52.75059062,34.53425582,3.990887614,0
Georgia,Treutlen,0.0,0.0,34.5,22.66118373,58.90732854,18.43148774,2.2910853280000003,0
Georgia,Troup,2.18,1.333333333,161.9,24.21252534,60.94611189,14.84136277,1.823400063,20
Georgia,Turner,2.05,0.0,31.3,24.16582406,55.96562184,19.868554100000004,2.477249747,0
Georgia,Twiggs,4.0,0.0,25.2,19.33317049,57.92623351,22.74059599,1.624328285,0
Georgia,Union,0.0,0.0,66.3,15.8535061,51.13536936,33.01112454,3.337360943,5
Georgia,Upson,0.0,0.0,84.0,22.21247377,59.31337021,18.47415602,1.983597177,28
Georgia,Walker,0.0,0.0,154.0,21.74614609,59.70321279,18.55064112,2.120731883,0
Georgia,Walton,0.0,0.0,257.2,24.68904741,59.81626258,15.49469001,1.553960835,7
Georgia,Ware,0.0,0.0,40.7,24.00224215,58.71356502,17.28419283,2.385089686,22
Georgia,Warren,0.0,0.0,20.5,20.28185108,57.0367549,22.68139402,2.93277471,0
Georgia,Washington,0.0,0.0,31.2,21.57362896,61.0615128,17.36485824,2.153438634,0
Georgia,Wayne,0.0,0.0,46.9,24.40284487,59.75577026,15.84138486,1.566693505,12
Georgia,White,0.0,0.0,112.8,19.78978979,57.22055389,22.98965632,2.122122122,0
Georgia,Whitfield,3.62,0.0,353.2,25.82114509,60.12953816,14.04931675,1.576944514,34
Georgia,Wilcox,0.0,0.0,24.5,18.98547435,62.95960054,18.0549251,2.315024966,0
Georgia,Wilkes,0.0,0.0,22.6,21.14216282,55.75131632,23.10652086,3.088294856,0
Georgia,Wilkinson,0.0,0.0,21.4,22.72023019,57.90172643,19.37804338,2.124833997,0
Georgia,Worth,1.69,0.0,38.0,22.36563378,58.55953495,19.07483127,1.832602591,0
Hawaii,Hawaii,2.36,0.0,45.9,21.66999199,57.41679645,20.91321157,2.522601414,24
Hawaii,Honolulu,0.41,0.0,1586.7,21.19877969,61.06868827,17.73253204,3.076483552,148
Hawaii,Kauai,0.0,0.0,108.2,21.83328019,58.01089654,20.15582327,2.818404891,9
Hawaii,Maui,1.05,1.333333333,133.3,21.73772629,59.98193856,18.28033515,2.257680599,20
Idaho,Ada,0.39,2.666666667,372.8,23.77554972,61.79957699,14.42487329,1.529685126,105
Idaho,Bannock,0.0,0.0,74.5,26.22162547,59.54807317,14.23030136,1.510248112,20
Idaho,Bingham,2.0,0.0,21.8,30.78337226,54.95285059,14.26377714,1.58750757,5
Idaho,Blaine,0.14,0.0,8.1,22.07866909,58.29830538,19.62302553,1.477810716,0
Idaho,Bonner,0.0,0.0,23.6,19.70398193,55.76273839,24.53327967,2.173183983,4
Idaho,Bonneville,0.0,0.0,55.9,30.75632841,55.94245811,13.30121348,1.5403837269999998,35
Idaho,Canyon,0.69,0.0,321.6,28.46858375,57.76759628,13.76381997,1.341393026,41
Idaho,Caribou,0.0,0.0,3.9,28.61189802,53.90934844,17.47875354,2.067988669,0
Idaho,Cassia,0.0,0.0,8.9,31.72980221,54.06050955,14.20968823,1.7474019440000002,6
Idaho,Elmore,0.0,0.0,8.8,25.51084046,61.01104222,13.47811732,1.265637037,0
Idaho,Fremont,0.0,0.0,7.1,25.74422843,57.44987849,16.80589307,1.670716889,0
Idaho,Gem,0.0,0.0,29.8,22.84790745,55.24554837,21.90654418,2.2343200640000003,0
Idaho,Gooding,0.0,0.0,21.2,27.46775467,55.24480126,17.28744406,2.382205844,0
Idaho,Idaho,0.0,0.0,1.9,19.7359656,52.37085932,27.89317507,3.027917398,0
Idaho,Jefferson,0.0,0.0,23.9,34.10441931,54.39722817,11.49835253,1.161724243,0
Idaho,Jerome,0.0,0.0,37.5,30.78909015,56.23152197,12.97938788,1.265875494,0
Idaho,Kootenai,0.53,0.0,111.3,22.80053249,58.20934336,18.99012414,1.936162967,55
Idaho,Latah,0.0,0.0,34.6,18.99636219,67.5337619,13.46987592,1.524891613,0
Idaho,Lemhi,0.0,0.0,1.7,18.69111921,51.04886321,30.26001759,3.492023615,0
Idaho,Lincoln,0.0,0.0,4.3,28.89925373,56.95895522,14.14179104,1.697761194,0
Idaho,Madison,0.0,0.0,80.0,26.88021575,66.15357216,6.96621209,0.75310401,4
Idaho,Minidoka,0.0,0.0,26.5,28.35534214,55.38055222,16.26410564,2.232893157,0
Idaho,Owyhee,0.0,0.0,1.5,25.99846062,56.19601471,17.80552467,1.787394167,0
Idaho,Payette,0.0,0.0,55.6,26.20270901,55.4074137,18.38987729,1.834317014,0
Idaho,Power,0.0,0.0,5.6,31.24356334,53.32131823,15.43511843,1.660659114,0
Idaho,Teton,0.8,0.0,22.6,24.59621993,62.88659794,12.51718213,0.996563574,0
Idaho,Valley,0.0,0.0,2.7,18.11430124,56.77927724,25.10642152,1.775201522,0
Idaho,Washington,0.0,0.0,7.0,22.66509202,52.19958665,25.13532133,2.617852574,0
Illinois,Adams,1.44,0.0,78.5,22.49775464,57.27116348,20.23108188,3.578876863,25
Illinois,Alexander,0.0,0.0,35.0,23.06930693,55.01650165,21.91419142,2.772277228,0
Illinois,Bond,0.0,0.0,46.7,19.44678292,61.99639206,18.55682502,2.609741431,0
Illinois,Boone,0.0,0.0,193.0,24.79235493,59.37249193,15.83515314,1.715288277,0
Illinois,Bureau,0.0,0.0,40.2,21.45303549,56.63019428,21.91677022,3.437092717,9
Illinois,Carroll,0.0,0.0,34.6,19.37534936,55.11458916,25.51006149,3.514533259,0
Illinois,Cass,0.0,0.0,36.3,23.80097879,58.35236542,17.84665579,2.561174551,0
Illinois,Champaign,0.33,4.0,201.8,18.77961549,68.39553678,12.82484773,1.773476901,51
Illinois,Christian,0.0,1.0,49.1,20.23820459,59.82670463,19.93509078,3.015829277,0
Illinois,Clark,0.0,0.0,32.6,22.69812773,57.44421647,19.85765581,2.827648115,0
Illinois,Clay,0.0,0.0,29.5,22.93820267,56.74186977,20.31992756,2.754093413,0
Illinois,Clinton,0.89,0.0,79.7,21.1270225,61.648821700000006,17.224155800000002,2.555859614,4
Illinois,Coles,0.0,0.0,106.0,18.08391471,64.99754348,16.91854181,2.432937015,9
Illinois,Cook,1.8,3.232989691,5495.1,21.80626438,63.55869992,14.6350357,2.014595908,1606
Illinois,Crawford,0.0,0.0,44.7,19.89152975,61.19529962,18.91317063,2.546924018,0
Illinois,Cumberland,0.0,0.0,31.9,22.16876388,58.24389341,19.58734271,2.8589933380000003,0
Illinois,DeKalb,2.55,0.0,166.6,21.40518326,65.94682312,12.64799362,1.596842803,16
Illinois,Douglas,0.0,0.0,48.0,24.88834129,57.02038092,18.09127779,2.510395811,0
Illinois,DuPage,1.79,2.8,2799.8,22.6744017,61.82487624,15.50072206,2.014454188,257
Illinois,Effingham,0.0,0.0,71.5,23.69036483,58.64417679999999,17.66545837,2.446796071,10
Illinois,Fayette,0.0,0.0,30.9,21.09170713,59.92248786,18.98580501,2.656892043,4
Illinois,Ford,0.0,0.0,29.0,22.89656212,58.35343788,18.75,3.452955368,2
Illinois,Franklin,0.0,0.0,96.8,22.25265497,57.25175060000001,20.49559443,2.457300845,0
Illinois,Fulton,0.0,0.0,42.8,19.77958903,59.59419125,20.62621972,3.007691425,5
Illinois,Greene,0.0,0.0,25.6,21.26648267,59.17663293,19.55688439,2.552897884,0
Illinois,Grundy,0.0,0.0,119.8,25.31193596,60.61563211,14.07243192,1.5518323790000002,8
Illinois,Hamilton,0.0,0.0,19.5,21.97721426,56.18032586,21.84245988,2.9523459510000003,0
Illinois,Hancock,0.0,0.0,24.1,20.92580139,55.90674737,23.16745124,3.317641784,0
Illinois,Henderson,0.0,0.0,19.3,18.11000149,56.75957669,25.13042182,3.5921895960000003,0
Illinois,Henry,0.0,0.0,61.3,22.36096965,57.30698717,20.33204319,2.737828478,3
Illinois,Iroquois,0.0,0.0,26.6,21.60556441,56.83234314,21.56209245,3.206057093,0
Illinois,Jackson,0.77,2.666666667,103.1,18.239607100000004,66.05653181,15.70386109,2.300632195,21
Illinois,Jasper,0.0,0.0,19.6,22.99448549,57.63188014,19.37363438,2.9445427110000004,0
Illinois,Jefferson,0.0,0.0,68.0,22.13643575,58.72289794,19.14066631,2.519830777,22
Illinois,Jersey,0.0,0.0,62.2,20.39181581,60.10893944,19.49924475,2.517508125,4
Illinois,Johnson,0.0,0.0,36.6,18.48908157,60.02729608,21.48362235,2.271997431,0
Illinois,Kane,2.07,1.217391304,990.8,25.45955194,60.87387873,13.66656933,1.534585261,103
Illinois,Kankakee,1.3,3.2,167.7,22.74321966,60.39682251,16.85995783,2.413109867,56
Illinois,Kendall,1.13,2.0,358.2,28.46577806,61.27584724,10.2583747,1.019426963,0
Illinois,Knox,0.0,0.0,73.9,19.63002874,58.77833653,21.59163474,3.09506705,18
Illinois,Lake,1.95,3.142857143,1585.6,24.09792932,61.66042646,14.24164422,1.805140176,108
Illinois,LaSalle,1.68,0.0,100.4,21.53248652,59.5357763,18.93173718,2.7889975330000003,13
Illinois,Lawrence,0.0,0.0,45.2,18.6869648,63.88201713,17.43101808,2.454804948,0
Illinois,Lee,0.0,0.0,49.7,19.6943576,60.70478918,19.60085323,2.749612833,6
Illinois,Livingston,0.25,0.0,37.3,21.45353877,59.34118173,19.20527949,3.218590084,5
Illinois,Logan,0.0,0.0,49.0,19.35695765,62.37165082,18.27139153,2.876404494,0
Illinois,Macon,0.0,0.0,190.8,22.10825884,57.87493315,20.01680801,3.023531209,65
Illinois,Macoupin,0.0,0.0,55.4,21.2830755,58.84183347,19.87509103,2.7519696330000003,0
Illinois,Madison,2.37,12.0,376.3,21.83913696,60.96172971,17.19913333,2.328131558,58
Illinois,Marion,0.0,0.0,68.9,23.22700691,57.08133971,19.69165338,2.833599149,9
Illinois,Marshall,0.0,0.0,32.7,19.94971389,56.5892145,23.46107161,3.511357725,0
Illinois,Mason,0.0,0.0,27.2,20.78142278,57.02174714,22.19683008,3.13306303,0
Illinois,Massac,0.0,0.0,65.0,22.07386364,56.92471591,21.00142045,3.5440340910000003,0
Illinois,McDonough,0.0,0.0,55.3,17.07895176,65.28125522,17.63979302,2.854281422,7
Illinois,McHenry,1.66,7.333333333,511.9,23.46177529,61.94704605,14.59117866,1.515377386,33
Illinois,McLean,0.37,2.0,143.3,21.48725901,65.28571759,13.2270234,1.76707478,30
Illinois,Menard,0.0,0.0,40.4,21.98079427,58.66699219,19.35221354,2.530924479,0
Illinois,Mercer,0.0,0.0,29.3,21.39606435,56.93865778,21.66527787,3.095955387,0
Illinois,Monroe,0.0,0.0,85.6,22.09989806,60.13397408,17.76612786,2.656181739,0
Illinois,Montgomery,0.0,0.0,42.8,20.06573197,59.78112653,20.1531415,3.290094752,0
Illinois,Morgan,0.0,0.0,62.5,18.86037203,61.12844361,20.01118437,2.946197316,9
Illinois,Moultrie,0.0,0.0,44.2,25.40599307,55.69069783,18.9033091,3.207175375,0
Illinois,Ogle,0.0,0.0,70.5,22.42601575,58.82607073,18.74791352,2.297586552,4
Illinois,Peoria,1.69,4.0,301.2,23.59581665,59.34304428,17.06113907,2.366280776,107
Illinois,Perry,0.0,0.0,50.6,19.38698404,61.98167564,18.63134032,2.408614338,0
Illinois,Piatt,0.0,0.0,38.1,22.54818248,58.09343742,19.35838009,2.3603317880000003,0
Illinois,Pike,0.0,0.0,19.8,22.33040805,56.71641791,20.95317404,3.113189418,0
Illinois,Pulaski,0.0,0.0,30.9,21.5815486,56.01317957,22.40527183,2.709134175,0
Illinois,Randolph,0.0,0.0,58.2,19.32037625,62.07873918,18.60088457,2.915342927,0
Illinois,Richland,0.0,0.0,45.1,23.26968217,56.25198249,20.47833534,3.558967202,8
Illinois,Saline,0.0,0.0,65.6,21.66820045,58.06492094,20.26687861,2.660419978,0
Illinois,Sangamon,1.79,2.666666667,227.4,22.18963081,59.95147122,17.85889797,2.334295718,99
Illinois,Schuyler,0.0,0.0,17.3,18.16997249,59.04155205,22.78847546,3.054871869,0
